Sample: NiMnInSn
time          time2         time3         T control     T sample      Field (T)
06:21:18      06:21:18      06:21:18      255.000       250.014       -0.000
06:21:19      06:21:19      06:21:19      255.001       250.013       0.0000
06:21:20      06:21:20      06:21:20      255.001       250.016       0.0000
06:21:21      06:21:21      06:21:21      255.000       250.018       0.0000
06:21:22      06:21:22      06:21:22      255.000       250.016       0.0000
06:21:23      06:21:23      06:21:23      255.000       250.022       -0.000
06:21:24      06:21:24      06:21:24      255.000       250.023       -0.000
06:21:25      06:21:25      06:21:25      255.000       250.029       0.0000
06:21:27      06:21:27      06:21:27      255.000       250.029       -0.000
06:21:28      06:21:28      06:21:28      255.000       250.029       -0.000
06:21:29      06:21:29      06:21:29      255.000       250.035       0.0000
06:21:30      06:21:30      06:21:30      255.000       250.038       -0.000
06:21:31      06:21:31      06:21:31      254.999       250.039       -0.000
06:21:32      06:21:32      06:21:32      255.000       250.036       -0.000
06:21:33      06:21:33      06:21:33      254.998       250.041       -0.000
06:21:34      06:21:34      06:21:34      254.999       250.045       -0.000
06:21:35      06:21:35      06:21:35      255.000       250.042       0.0000
06:21:36      06:21:36      06:21:36      255.000       250.045       -0.000
06:21:37      06:21:37      06:21:37      255.001       250.049       -0.000
06:21:38      06:21:38      06:21:38      255.000       250.050       0.0000
06:21:39      06:21:39      06:21:39      255.000       250.049       -0.000
06:21:40      06:21:40      06:21:40      255.001       250.049       0.0000
06:21:41      06:21:41      06:21:41      255.001       250.052       -0.000
06:21:42      06:21:42      06:21:42      255.001       250.050       -0.000
06:21:43      06:21:43      06:21:43      255.001       250.051       -0.000
06:21:45      06:21:45      06:21:45      255.000       250.050       -0.000
06:21:46      06:21:46      06:21:46      255.001       250.054       0.0000
06:21:47      06:21:47      06:21:47      255.000       250.055       -0.000
06:21:48      06:21:48      06:21:48      255.001       250.054       0.0000
06:21:49      06:21:49      06:21:49      255.001       250.056       0.0000
06:21:50      06:21:50      06:21:50      255.000       250.058       -0.000
06:21:51      06:21:51      06:21:51      255.001       250.058       0.0000
06:21:52      06:21:52      06:21:52      255.000       250.059       -0.000
06:21:53      06:21:53      06:21:53      255.000       250.057       -0.000
06:21:54      06:21:54      06:21:54      255.001       250.060       0.0000
06:21:55      06:21:55      06:21:55      255.000       250.060       0.0000
06:21:56      06:21:56      06:21:56      254.999       250.056       0.0000
06:21:57      06:21:57      06:21:57      254.998       250.060       0.0000
06:21:58      06:21:58      06:21:58      254.999       250.061       0.0000
06:21:59      06:21:59      06:21:59      254.999       250.060       0.0000
06:22:01      06:22:01      06:22:01      255.000       250.059       -0.000
06:22:02      06:22:02      06:22:02      254.998       250.061       -0.000
06:22:03      06:22:03      06:22:03      254.998       250.061       0.0000
06:22:04      06:22:04      06:22:04      254.999       250.062       -0.000
06:22:05      06:22:05      06:22:05      254.999       250.060       -0.000
06:22:06      06:22:06      06:22:06      254.999       250.062       0.0000
06:22:07      06:22:07      06:22:07      254.998       250.059       -0.000
06:22:08      06:22:08      06:22:08      254.999       250.059       0.0000
06:22:09      06:22:09      06:22:09      254.999       250.059       -0.000
06:22:10      06:22:10      06:22:10      255.000       250.060       0.0000
06:22:11      06:22:11      06:22:11      255.000       250.062       0.0000
06:22:12      06:22:12      06:22:12      255.000       250.062       0.0000
06:22:13      06:22:13      06:22:13      255.000       250.063       -0.000
06:22:14      06:22:14      06:22:14      255.000       250.064       0.0000
06:22:15      06:22:15      06:22:15      255.000       250.066       -0.000
06:22:17      06:22:17      06:22:17      255.000       250.067       0.0000
06:22:18      06:22:18      06:22:18      255.000       250.070       -0.000
06:22:19      06:22:19      06:22:19      255.001       250.067       0.0000
06:22:20      06:22:20      06:22:20      254.999       250.069       0.0000
06:22:21      06:22:21      06:22:21      254.998       250.069       0.0000
06:22:22      06:22:22      06:22:22      254.998       250.072       0.0000
06:22:23      06:22:23      06:22:23      254.999       250.072       0.0000
06:22:24      06:22:24      06:22:24      255.000       250.069       -0.000
06:22:25      06:22:25      06:22:25      254.999       250.068       -0.000
06:22:26      06:22:26      06:22:26      255.000       250.072       -0.000
06:22:27      06:22:27      06:22:27      254.999       250.071       0.0000
06:22:28      06:22:28      06:22:28      254.999       250.077       0.0000
06:22:29      06:22:29      06:22:29      254.999       250.077       0.0000
06:22:30      06:22:30      06:22:30      255.000       250.080       0.0000
06:22:31      06:22:31      06:22:31      254.999       250.083       0.0000
06:22:32      06:22:32      06:22:32      255.000       250.090       0.0000
06:22:33      06:22:33      06:22:33      255.001       250.093       -0.000
06:22:35      06:22:35      06:22:35      255.000       250.093       -0.000
06:22:36      06:22:36      06:22:36      255.000       250.090       -0.000
06:22:37      06:22:37      06:22:37      255.000       250.090       0.0000
06:22:38      06:22:38      06:22:38      255.000       250.095       -0.000
06:22:39      06:22:39      06:22:39      254.999       250.098       0.0000
06:22:40      06:22:40      06:22:40      254.999       250.098       0.0000
06:22:41      06:22:41      06:22:41      255.000       250.103       -0.000
06:22:42      06:22:42      06:22:42      255.000       250.099       0.0000
06:22:43      06:22:43      06:22:43      255.000       250.101       -0.000
06:22:44      06:22:44      06:22:44      255.001       250.100       0.0000
06:22:45      06:22:45      06:22:45      255.001       250.100       0.0000
06:22:46      06:22:46      06:22:46      255.000       250.104       0.0000
06:22:47      06:22:47      06:22:47      255.000       250.104       -0.000
06:22:48      06:22:48      06:22:48      255.001       250.107       -0.000
06:22:49      06:22:49      06:22:49      255.000       250.109       -0.000
06:22:51      06:22:51      06:22:51      255.000       250.105       -0.000
06:22:52      06:22:52      06:22:52      255.000       250.108       -0.000
06:22:53      06:22:53      06:22:53      254.999       250.109       -0.000
06:22:54      06:22:54      06:22:54      254.999       250.113       -0.000
06:22:55      06:22:55      06:22:55      254.999       250.115       0.0000
06:22:56      06:22:56      06:22:56      254.998       250.113       0.0000
06:22:57      06:22:57      06:22:57      254.998       250.117       0.0000
06:22:58      06:22:58      06:22:58      254.998       250.116       -0.000
06:22:59      06:22:59      06:22:59      254.999       250.113       0.0000
06:23:00      06:23:00      06:23:00      254.997       250.111       -0.000
06:23:01      06:23:01      06:23:01      254.999       250.113       -0.000
06:23:02      06:23:02      06:23:02      254.999       250.107       0.0000
06:23:03      06:23:03      06:23:03      254.999       250.108       -0.000
06:23:04      06:23:04      06:23:04      255.000       250.112       0.0000
06:23:05      06:23:05      06:23:05      254.999       250.112       0.0000
06:23:06      06:23:06      06:23:06      254.999       250.111       -0.000
06:23:07      06:23:07      06:23:07      255.000       250.114       -0.000
06:23:08      06:23:08      06:23:08      255.000       250.116       -0.000
06:23:10      06:23:10      06:23:10      255.000       250.118       -0.000
06:23:11      06:23:11      06:23:11      255.000       250.119       0.0000
06:23:12      06:23:12      06:23:12      254.999       250.120       -0.000
06:23:13      06:23:13      06:23:13      254.999       250.119       0.0000
06:23:14      06:23:14      06:23:14      254.998       250.122       0.0000
06:23:15      06:23:15      06:23:15      254.998       250.121       0.0000
06:23:16      06:23:16      06:23:16      254.998       250.120       -0.000
06:23:17      06:23:17      06:23:17      254.999       250.123       0.0000
06:23:18      06:23:18      06:23:18      255.000       250.125       -0.000
06:23:19      06:23:19      06:23:19      255.000       250.128       0.0000
06:23:20      06:23:20      06:23:20      255.000       250.127       0.0000
06:23:21      06:23:21      06:23:21      255.001       250.127       0.0000
06:23:22      06:23:22      06:23:22      255.000       250.127       0.0000
06:23:23      06:23:23      06:23:23      255.001       250.134       -0.000
06:23:24      06:23:24      06:23:24      255.000       250.134       0.0000
06:23:25      06:23:25      06:23:25      254.999       250.135       -0.000
06:23:27      06:23:27      06:23:27      254.999       250.132       -0.000
06:23:28      06:23:28      06:23:28      255.000       250.133       -0.000
06:23:29      06:23:29      06:23:29      255.001       250.133       -0.000
06:23:30      06:23:30      06:23:30      255.002       250.133       0.0000
06:23:31      06:23:31      06:23:31      255.001       250.131       -0.000
06:23:32      06:23:32      06:23:32      255.002       250.131       0.0000
06:23:33      06:23:33      06:23:33      255.002       250.133       0.0000
06:23:34      06:23:34      06:23:34      255.001       250.134       -0.000
06:23:35      06:23:35      06:23:35      255.000       250.136       0.0000
06:23:36      06:23:36      06:23:36      255.000       250.140       0.0000
06:23:37      06:23:37      06:23:37      255.000       250.142       0.0000
06:23:38      06:23:38      06:23:38      255.000       250.140       -0.000
06:23:39      06:23:39      06:23:39      254.999       250.141       0.0000
06:23:40      06:23:40      06:23:40      255.000       250.138       -0.000
06:23:41      06:23:41      06:23:41      254.999       250.140       -0.000
06:23:42      06:23:42      06:23:42      255.000       250.139       -0.000
06:23:44      06:23:44      06:23:44      255.001       250.139       -0.000
06:23:45      06:23:45      06:23:45      255.001       250.144       -0.000
06:23:46      06:23:46      06:23:46      255.002       250.142       0.0000
06:23:47      06:23:47      06:23:47      255.002       250.140       -0.000
06:23:48      06:23:48      06:23:48      254.999       250.139       -0.000
06:23:49      06:23:49      06:23:49      254.999       250.141       -0.000
06:23:50      06:23:50      06:23:50      254.999       250.137       -0.000
06:23:51      06:23:51      06:23:51      254.999       250.141       0.0000
06:23:52      06:23:52      06:23:52      254.998       250.141       0.0000
06:23:53      06:23:53      06:23:53      255.000       250.142       -0.000
06:23:54      06:23:54      06:23:54      255.001       250.141       -0.000
06:23:55      06:23:55      06:23:55      255.001       250.140       0.0000
06:23:56      06:23:56      06:23:56      255.000       250.142       0.0000
06:23:57      06:23:57      06:23:57      255.000       250.143       0.0000
06:23:58      06:23:58      06:23:58      255.000       250.140       0.0000
06:23:59      06:23:59      06:23:59      255.001       250.145       -0.000
06:24:00      06:24:00      06:24:00      255.000       250.143       -0.000
06:24:01      06:24:01      06:24:01      255.000       250.146       0.0000
06:24:02      06:24:02      06:24:02      254.999       250.144       0.0000
06:24:03      06:24:03      06:24:03      255.000       250.144       0.0000
06:24:05      06:24:05      06:24:05      254.999       250.146       0.0000
06:24:06      06:24:06      06:24:06      255.000       250.145       -0.000
06:24:07      06:24:07      06:24:07      255.000       250.146       -0.000
06:24:08      06:24:08      06:24:08      255.001       250.146       0.0000
06:24:09      06:24:09      06:24:09      255.001       250.153       -0.000
06:24:10      06:24:10      06:24:10      255.000       250.153       0.0000
06:24:11      06:24:11      06:24:11      255.001       250.154       0.0000
06:24:12      06:24:12      06:24:12      255.001       250.154       0.0000
06:24:13      06:24:13      06:24:13      255.001       250.155       -0.000
06:24:14      06:24:14      06:24:14      255.000       250.151       -0.000
06:24:15      06:24:15      06:24:15      255.001       250.155       -0.000
06:24:16      06:24:16      06:24:16      255.002       250.157       -0.000
06:24:17      06:24:17      06:24:17      255.000       250.156       0.0000
06:24:18      06:24:18      06:24:18      255.001       250.153       -0.000
06:24:19      06:24:19      06:24:19      255.000       250.156       -0.000
06:24:20      06:24:20      06:24:20      255.000       250.155       0.0000
06:24:21      06:24:21      06:24:21      255.000       250.156       -0.000
06:24:23      06:24:23      06:24:23      255.000       250.160       -0.000
06:24:24      06:24:24      06:24:24      255.001       250.159       0.0000
06:24:25      06:24:25      06:24:25      255.001       250.161       0.0000
06:24:26      06:24:26      06:24:26      255.001       250.160       -0.000
06:24:27      06:24:27      06:24:27      255.000       250.161       -0.000
06:24:28      06:24:28      06:24:28      255.000       250.164       -0.000
06:24:29      06:24:29      06:24:29      254.999       250.165       -0.000
06:24:30      06:24:30      06:24:30      254.999       250.168       0.0000
06:24:31      06:24:31      06:24:31      254.999       250.168       0.0000
06:24:32      06:24:32      06:24:32      255.000       250.170       0.0000
06:24:33      06:24:33      06:24:33      255.000       250.173       -0.000
06:24:34      06:24:34      06:24:34      254.999       250.174       0.0000
06:24:35      06:24:35      06:24:35      255.000       250.173       0.0000
06:24:36      06:24:36      06:24:36      255.000       250.174       -0.000
06:24:37      06:24:37      06:24:37      255.000       250.174       -0.000
06:24:38      06:24:38      06:24:38      255.000       250.171       0.0000
06:24:40      06:24:40      06:24:40      254.999       250.174       -0.000
06:24:41      06:24:41      06:24:41      255.000       250.174       0.0000
06:24:42      06:24:42      06:24:42      255.000       250.174       -0.000
06:24:43      06:24:43      06:24:43      254.999       250.174       -0.000
06:24:44      06:24:44      06:24:44      255.000       250.173       0.0000
06:24:45      06:24:45      06:24:45      254.999       250.174       0.0000
06:24:46      06:24:46      06:24:46      254.999       250.175       -0.000
06:24:47      06:24:47      06:24:47      254.998       250.178       0.0000
06:24:48      06:24:48      06:24:48      254.999       250.177       -0.000
06:24:49      06:24:49      06:24:49      255.000       250.177       0.0000
06:24:50      06:24:50      06:24:50      255.000       250.181       0.0000
06:24:51      06:24:51      06:24:51      255.000       250.180       -0.000
06:24:52      06:24:52      06:24:52      255.000       250.181       0.0000
06:24:53      06:24:53      06:24:53      255.000       250.179       -0.000
06:24:54      06:24:54      06:24:54      255.001       250.178       -0.000
06:24:55      06:24:55      06:24:55      255.001       250.181       0.0000
06:24:56      06:24:56      06:24:56      255.001       250.185       -0.000
06:24:57      06:24:57      06:24:57      255.002       250.185       -0.000
06:24:58      06:24:58      06:24:58      255.002       250.185       0.0000
06:25:00      06:25:00      06:25:00      255.000       250.192       0.0000
06:25:01      06:25:01      06:25:01      255.000       250.192       0.0000
06:25:02      06:25:02      06:25:02      255.000       250.195       -0.000
06:25:03      06:25:03      06:25:03      255.000       250.196       -0.000
06:25:04      06:25:04      06:25:04      255.000       250.197       0.0000
06:25:05      06:25:05      06:25:05      255.000       250.199       0.0000
06:25:06      06:25:06      06:25:06      255.000       250.199       -0.000
06:25:07      06:25:07      06:25:07      255.000       250.198       -0.000
06:25:08      06:25:08      06:25:08      255.001       250.199       0.0000
06:25:09      06:25:09      06:25:09      255.002       250.204       -0.000
06:25:10      06:25:10      06:25:10      255.000       250.204       -0.000
06:25:11      06:25:11      06:25:11      255.000       250.198       -0.000
06:25:12      06:25:12      06:25:12      254.998       250.202       -0.000
06:25:13      06:25:13      06:25:13      254.999       250.207       -0.000
06:25:14      06:25:14      06:25:14      255.000       250.209       0.0000
06:25:15      06:25:15      06:25:15      255.001       250.206       0.0000
06:25:16      06:25:16      06:25:16      255.001       250.205       -0.000
06:25:17      06:25:17      06:25:17      255.000       250.202       0.0000
06:25:19      06:25:19      06:25:19      255.000       250.205       0.0000
06:25:20      06:25:20      06:25:20      254.999       250.214       0.0000
06:25:21      06:25:21      06:25:21      255.000       250.216       -0.000
06:25:22      06:25:22      06:25:22      254.999       250.216       -0.000
06:25:23      06:25:23      06:25:23      254.999       250.219       0.0000
06:25:24      06:25:24      06:25:24      254.999       250.219       -0.000
06:25:25      06:25:25      06:25:25      254.999       250.219       0.0000
06:25:26      06:25:26      06:25:26      254.999       250.220       -0.000
06:25:27      06:25:27      06:25:27      254.999       250.221       -0.000
06:25:28      06:25:28      06:25:28      255.000       250.218       0.0000
06:25:29      06:25:29      06:25:29      255.000       250.223       -0.000
06:25:30      06:25:30      06:25:30      255.000       250.227       0.0000
06:25:31      06:25:31      06:25:31      255.001       250.228       0.0000
06:25:32      06:25:32      06:25:32      255.001       250.227       0.0000
06:25:33      06:25:33      06:25:33      255.001       250.226       0.0000
06:25:35      06:25:35      06:25:35      255.001       250.230       -0.000
06:25:36      06:25:36      06:25:36      255.002       250.229       -0.000
06:25:37      06:25:37      06:25:37      255.002       250.231       -0.000
06:25:38      06:25:38      06:25:38      255.001       250.230       0.0000
06:25:39      06:25:39      06:25:39      255.001       250.226       -0.000
06:25:40      06:25:40      06:25:40      255.000       250.227       0.0000
06:25:41      06:25:41      06:25:41      255.001       250.230       0.0000
06:25:42      06:25:42      06:25:42      255.001       250.231       -0.000
06:25:43      06:25:43      06:25:43      255.001       250.230       0.0000
06:25:44      06:25:44      06:25:44      255.001       250.226       0.0000
06:25:45      06:25:45      06:25:45      255.001       250.225       -0.000
06:25:46      06:25:46      06:25:46      255.000       250.223       0.0000
06:25:47      06:25:47      06:25:47      255.001       250.225       -0.000
06:25:48      06:25:48      06:25:48      255.001       250.225       0.0000
06:25:49      06:25:49      06:25:49      255.001       250.225       -0.000
06:25:50      06:25:50      06:25:50      255.001       250.227       -0.000
06:25:51      06:25:51      06:25:51      255.001       250.224       -0.000
06:25:52      06:25:52      06:25:52      255.001       250.227       0.0000
06:25:53      06:25:53      06:25:53      255.001       250.227       0.0000
06:25:55      06:25:55      06:25:55      255.000       250.225       -0.000
06:25:56      06:25:56      06:25:56      255.000       250.227       -0.000
06:25:57      06:25:57      06:25:57      254.998       250.227       -0.000
06:25:58      06:25:58      06:25:58      254.998       250.233       -0.000
06:25:59      06:25:59      06:25:59      254.998       250.232       0.0000
06:26:00      06:26:00      06:26:00      254.997       250.236       0.0000
06:26:01      06:26:01      06:26:01      254.998       250.239       0.0000
06:26:02      06:26:02      06:26:02      254.999       250.241       -0.000
06:26:03      06:26:03      06:26:03      254.999       250.239       0.0000
06:26:04      06:26:04      06:26:04      255.000       250.237       0.0000
06:26:05      06:26:05      06:26:05      254.999       250.238       -0.000
06:26:06      06:26:06      06:26:06      254.999       250.238       0.0000
06:26:07      06:26:07      06:26:07      254.999       250.237       0.0000
06:26:08      06:26:08      06:26:08      255.000       250.242       -0.000
06:26:09      06:26:09      06:26:09      254.999       250.242       -0.000
06:26:10      06:26:10      06:26:10      254.999       250.243       -0.000
06:26:12      06:26:12      06:26:12      254.999       250.244       -0.000
06:26:13      06:26:13      06:26:13      254.998       250.244       -0.000
06:26:14      06:26:14      06:26:14      254.998       250.244       -0.000
06:26:15      06:26:15      06:26:15      254.998       250.243       0.0000
06:26:16      06:26:16      06:26:16      254.999       250.243       0.0000
06:26:17      06:26:17      06:26:17      254.999       250.243       0.0000
06:26:18      06:26:18      06:26:18      254.999       250.242       0.0000
06:26:19      06:26:19      06:26:19      254.999       250.242       -0.000
06:26:20      06:26:20      06:26:20      255.000       250.242       0.0000
06:26:21      06:26:21      06:26:21      255.000       250.249       -0.000
06:26:22      06:26:22      06:26:22      255.000       250.252       -0.000
06:26:23      06:26:23      06:26:23      255.000       250.255       0.0000
06:26:24      06:26:24      06:26:24      255.000       250.254       0.0000
06:26:25      06:26:25      06:26:25      255.001       250.251       -0.000
06:26:26      06:26:26      06:26:26      255.000       250.249       0.0000
06:26:27      06:26:27      06:26:27      255.001       250.246       0.0000
06:26:28      06:26:28      06:26:28      255.002       250.249       -0.000
06:26:30      06:26:30      06:26:30      255.002       250.252       -0.000
06:26:31      06:26:31      06:26:31      255.001       250.253       -0.000
06:26:32      06:26:32      06:26:32      255.001       250.256       -0.000
06:26:33      06:26:33      06:26:33      255.002       250.256       -0.000
06:26:34      06:26:34      06:26:34      255.002       250.261       0.0000
06:26:35      06:26:35      06:26:35      255.000       250.264       0.0000
06:26:36      06:26:36      06:26:36      255.001       250.264       -0.000
06:26:37      06:26:37      06:26:37      255.002       250.266       -0.000
06:26:38      06:26:38      06:26:38      255.002       250.268       0.0000
06:26:39      06:26:39      06:26:39      255.001       250.270       -0.000
06:26:40      06:26:40      06:26:40      255.002       250.271       0.0000
06:26:41      06:26:41      06:26:41      255.001       250.269       0.0000
06:26:42      06:26:42      06:26:42      255.000       250.269       -0.000
06:26:43      06:26:43      06:26:43      254.999       250.274       0.0000
06:26:44      06:26:44      06:26:44      255.000       250.275       0.0000
06:26:45      06:26:45      06:26:45      255.000       250.271       -0.000
06:26:47      06:26:47      06:26:47      255.000       250.276       0.0000
06:26:48      06:26:48      06:26:48      255.000       250.272       -0.000
06:26:49      06:26:49      06:26:49      255.000       250.275       0.0000
06:26:50      06:26:50      06:26:50      254.999       250.274       0.0000
06:26:51      06:26:51      06:26:51      255.000       250.272       0.0000
06:26:52      06:26:52      06:26:52      255.000       250.273       -0.000
06:26:53      06:26:53      06:26:53      254.999       250.275       -0.000
06:26:54      06:26:54      06:26:54      254.999       250.276       0.0000
06:26:55      06:26:55      06:26:55      255.001       250.274       0.0000
06:26:56      06:26:56      06:26:56      255.000       250.272       0.0000
06:26:57      06:26:57      06:26:57      254.999       250.272       0.0000
06:26:58      06:26:58      06:26:58      254.999       250.272       -0.000
06:26:59      06:26:59      06:26:59      254.999       250.271       -0.000
06:27:00      06:27:00      06:27:00      254.999       250.269       -0.000
06:27:01      06:27:01      06:27:01      255.000       250.268       0.0000
06:27:02      06:27:02      06:27:02      254.999       250.265       0.0000
06:27:04      06:27:04      06:27:04      255.000       250.265       -0.000
06:27:05      06:27:05      06:27:05      254.999       250.268       0.0000
06:27:06      06:27:06      06:27:06      255.000       250.267       -0.000
06:27:07      06:27:07      06:27:07      255.000       250.265       -0.000
06:27:08      06:27:08      06:27:08      255.000       250.268       0.0000
06:27:09      06:27:09      06:27:09      255.001       250.269       -0.000
06:27:10      06:27:10      06:27:10      255.000       250.274       0.0000
06:27:11      06:27:11      06:27:11      255.000       250.271       0.0000
06:27:12      06:27:12      06:27:12      254.999       250.272       0.0000
06:27:13      06:27:13      06:27:13      255.000       250.274       0.0000
06:27:14      06:27:14      06:27:14      255.001       250.273       -0.000
06:27:15      06:27:15      06:27:15      255.001       250.273       0.0000
06:27:16      06:27:16      06:27:16      255.000       250.275       0.0000
06:27:17      06:27:17      06:27:17      255.000       250.276       0.0000
06:27:18      06:27:18      06:27:18      255.001       250.278       0.0000
06:27:19      06:27:19      06:27:19      255.000       250.281       -0.000
06:27:20      06:27:20      06:27:20      255.000       250.279       -0.000
06:27:21      06:27:21      06:27:21      254.999       250.279       -0.000
06:27:23      06:27:23      06:27:23      255.000       250.279       -0.000
06:27:24      06:27:24      06:27:24      255.001       250.282       0.0000
06:27:25      06:27:25      06:27:25      255.001       250.284       0.0000
06:27:26      06:27:26      06:27:26      255.001       250.283       -0.000
06:27:27      06:27:27      06:27:27      255.001       250.288       0.0000
06:27:28      06:27:28      06:27:28      255.000       250.290       0.0000
06:27:29      06:27:29      06:27:29      255.001       250.290       -0.000
06:27:30      06:27:30      06:27:30      255.001       250.291       -0.000
06:27:31      06:27:31      06:27:31      255.001       250.293       -0.000
06:27:32      06:27:32      06:27:32      255.002       250.298       -0.000
06:27:33      06:27:33      06:27:33      255.001       250.296       -0.000
06:27:34      06:27:34      06:27:34      255.001       250.295       0.0000
06:27:35      06:27:35      06:27:35      255.001       250.291       -0.000
06:27:36      06:27:36      06:27:36      255.000       250.291       0.0000
06:27:38      06:27:38      06:27:38      255.000       250.289       -0.000
06:27:39      06:27:39      06:27:39      254.999       250.293       0.0000
06:27:40      06:27:40      06:27:40      255.000       250.294       0.0000
06:27:41      06:27:41      06:27:41      255.000       250.292       0.0000
06:27:42      06:27:42      06:27:42      255.001       250.296       0.0000
06:27:43      06:27:43      06:27:43      255.000       250.296       -0.000
06:27:44      06:27:44      06:27:44      255.000       250.294       0.0000
06:27:45      06:27:45      06:27:45      254.999       250.297       0.0000
06:27:46      06:27:46      06:27:46      254.999       250.299       0.0000
06:27:47      06:27:47      06:27:47      254.999       250.298       0.0000
06:27:48      06:27:48      06:27:48      254.999       250.298       -0.000
06:27:49      06:27:49      06:27:49      254.999       250.302       -0.000
06:27:50      06:27:50      06:27:50      254.999       250.304       -0.000
06:27:51      06:27:51      06:27:51      255.000       250.306       -0.000
06:27:52      06:27:52      06:27:52      255.000       250.305       0.0000
06:27:54      06:27:54      06:27:54      254.999       250.304       0.0000
06:27:55      06:27:55      06:27:55      254.999       250.302       0.0000
06:27:56      06:27:56      06:27:56      255.000       250.304       -0.000
06:27:57      06:27:57      06:27:57      255.001       250.303       0.0000
06:27:58      06:27:58      06:27:58      255.000       250.307       0.0000
06:27:59      06:27:59      06:27:59      255.001       250.308       -0.000
06:28:00      06:28:00      06:28:00      255.002       250.310       0.0000
06:28:01      06:28:01      06:28:01      255.001       250.315       -0.000
06:28:02      06:28:02      06:28:02      255.001       250.315       -0.000
06:28:03      06:28:03      06:28:03      255.000       250.317       -0.000
06:28:04      06:28:04      06:28:04      255.000       250.321       -0.000
06:28:05      06:28:05      06:28:05      255.001       250.318       -0.000
06:28:06      06:28:06      06:28:06      255.000       250.319       0.0000
06:28:07      06:28:07      06:28:07      255.000       250.321       -0.000
06:28:08      06:28:08      06:28:08      255.000       250.320       0.0000
06:28:09      06:28:09      06:28:09      255.001       250.319       0.0000
06:28:10      06:28:10      06:28:10      255.000       250.320       0.0000
06:28:12      06:28:12      06:28:12      255.000       250.322       0.0000
06:28:13      06:28:13      06:28:13      255.001       250.321       -0.000
06:28:14      06:28:14      06:28:14      255.001       250.320       0.0000
06:28:15      06:28:15      06:28:15      255.001       250.320       -0.000
06:28:16      06:28:16      06:28:16      255.001       250.318       0.0000
06:28:17      06:28:17      06:28:17      255.001       250.321       0.0000
06:28:18      06:28:18      06:28:18      255.001       250.318       0.0000
06:28:19      06:28:19      06:28:19      255.001       250.319       0.0000
06:28:20      06:28:20      06:28:20      255.001       250.321       0.0000
06:28:21      06:28:21      06:28:21      255.001       250.320       0.0000
06:28:22      06:28:22      06:28:22      255.001       250.321       0.0000
06:28:23      06:28:23      06:28:23      255.001       250.319       0.0000
06:28:24      06:28:24      06:28:24      255.000       250.321       0.0000
06:28:25      06:28:25      06:28:25      255.000       250.321       -0.000
06:28:27      06:28:27      06:28:27      255.000       250.323       -0.000
06:28:28      06:28:28      06:28:28      255.000       250.322       -0.000
06:28:29      06:28:29      06:28:29      255.000       250.323       -0.000
06:28:30      06:28:30      06:28:30      255.000       250.325       0.0000
06:28:31      06:28:31      06:28:31      255.000       250.327       0.0000
06:28:32      06:28:32      06:28:32      255.000       250.326       -0.000
06:28:33      06:28:33      06:28:33      254.999       250.324       0.0000
06:28:34      06:28:34      06:28:34      254.999       250.323       -0.000
06:28:35      06:28:35      06:28:35      254.999       250.328       -0.000
06:28:36      06:28:36      06:28:36      255.001       250.325       -0.000
06:28:37      06:28:37      06:28:37      254.999       250.325       0.0000
06:28:38      06:28:38      06:28:38      254.999       250.327       0.0000
06:28:39      06:28:39      06:28:39      255.000       250.331       -0.000
06:28:40      06:28:40      06:28:40      254.999       250.330       0.0000
06:28:41      06:28:41      06:28:41      254.999       250.329       -0.000
06:28:42      06:28:42      06:28:42      254.999       250.332       -0.000
06:28:43      06:28:43      06:28:43      254.998       250.332       0.0000
06:28:44      06:28:44      06:28:44      254.999       250.332       0.0000
06:28:46      06:28:46      06:28:46      254.999       250.338       -0.000
06:28:47      06:28:47      06:28:47      254.999       250.342       -0.000
06:28:48      06:28:48      06:28:48      254.998       250.345       0.0000
06:28:49      06:28:49      06:28:49      254.999       250.349       -0.000
06:28:50      06:28:50      06:28:50      255.000       250.349       -0.000
06:28:51      06:28:51      06:28:51      254.999       250.351       0.0000
06:28:52      06:28:52      06:28:52      255.000       250.352       -0.000
06:28:53      06:28:53      06:28:53      255.000       250.352       0.0000
06:28:54      06:28:54      06:28:54      255.000       250.357       0.0000
06:28:55      06:28:55      06:28:55      254.999       250.356       0.0000
06:28:56      06:28:56      06:28:56      255.000       250.354       -0.000
06:28:57      06:28:57      06:28:57      255.000       250.352       -0.000
06:28:58      06:28:58      06:28:58      255.001       250.350       -0.000
06:28:59      06:28:59      06:28:59      255.001       250.354       0.0000
06:29:00      06:29:00      06:29:00      255.002       250.352       0.0000
06:29:02      06:29:02      06:29:02      255.001       250.351       0.0000
06:29:03      06:29:03      06:29:03      255.001       250.351       -0.000
06:29:04      06:29:04      06:29:04      255.001       250.351       -0.000
06:29:05      06:29:05      06:29:05      255.000       250.355       -0.000
06:29:06      06:29:06      06:29:06      255.000       250.359       -0.000
06:29:07      06:29:07      06:29:07      255.000       250.358       0.0000
06:29:08      06:29:08      06:29:08      254.999       250.355       -0.000
06:29:09      06:29:09      06:29:09      254.999       250.357       0.0000
06:29:10      06:29:10      06:29:10      254.998       250.361       0.0000
06:29:11      06:29:11      06:29:11      254.999       250.363       0.0000
06:29:12      06:29:12      06:29:12      254.999       250.364       0.0000
06:29:13      06:29:13      06:29:13      255.001       250.363       0.0000
06:29:14      06:29:14      06:29:14      255.001       250.367       0.0000
